Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1160.85013,1210.498775,1263.835213,1290.170451,1372.96129,1482.748876,1535.438021,1562.778528,1594.188216,1686.61359,1826.279991,1896.019391,1955.923944,2034.096724,2036.87526,1969.511674,1855.569605,1824.144827,1929.856477,1914.670568,1821.793745,1768.796448,1727.754879,1735.994725,1684.388752,1706.66564,1741.74379,1745.765144,1752.962114,1686.792165,1597.404727,1709.284512,1901.471993,2196.339101,2273.284194,2146.540816,2257.19769,2116.350858,1987.277731,1976.560684,1883.933898,1841.639871,1801.329726,1803.42051,1814.341665,1887.673184,1944.296233,2046.488498,1991.372961,2076.615061,2235.096323,2210.952146,2265.764413,2304.891636,2564.913845,2679.346579,2770.395138,2811.797465,2749.117778,2816.718774,2666.211255
Papua New Guinea,PNG,Population density (people per sq. km of land area),EN.POP.DNST,,5.072322572,5.167930486,5.268610608,5.375215298,5.488303228,5.608097425,5.734266661,5.866351632,6.003632469,6.145678576,6.292280175,6.4437972,6.600717661,6.763792342,6.933586539,7.109978801,7.292841055,7.482734178,7.68028309,7.88590072,8.099858676,8.321532041,8.548977609,8.779644923,9.011663649,9.24457669,9.478812437,9.71452546,9.952294307,10.19264894,10.43488716,10.67927395,10.92843925,11.18593826,11.45401007,11.73488054,12.02718942,12.32559069,12.62236894,12.91257784,13.19309941,13.46690147,13.74238838,14.03137173,14.3419644,14.67758468,15.03445436,15.40476085,15.77700393,16.14298459,16.50001325,16.85068895,17.19822462,17.54788014,17.90348452,18.2656141,18.63277393,19.00438104,19.37932032,19.75671731
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1491.93916,1553.629334,1563.216066,1594.213651,1617.994803,1672.927304,1661.556341,1766.042943,1798.013735,1834.592134,1888.460422,1945.009599,2025.059375,2122.067189,2245.552572,2341.471623,2455.552051,2668.931364,2912.999009,3172.351336,3447.579197,3658.752189,3504.980451,3300.586421,3295.921669,3346.669038,3413.591897,3569.892462,3677.173609,3826.326698,3879.370653,3912.143311,3879.454033,3972.212357,4084.311141,4261.828555,4230.766842,4312.79104,4223.000268,4078.667462,3904.302364,3796.677814,3724.835556,3816.086582,3903.309121,3922.558526,4049.162522,4208.04873,4420.35043,4349.674295,4767.277902,4904.146907,4803.050296,5130.453891,5329.369797,5413.776021,5570.605349,5762.732645,5871.281311,5774.16616,5670.751986
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,,4.919587214,5.050780267,5.185854518,5.324875409,5.467679336,5.614731941,5.765912409,5.919773471,6.074492827,6.22893783,6.38277624,6.536997231,6.693727662,6.855816763,7.025512207,7.203292223,7.389151774,7.584397181,7.790463126,8.008122326,8.237910899,8.479141707,8.730261767,8.988862321,9.252972565,9.521958218,9.795431664,10.07218223,10.35085829,10.63028694,10.90950919,11.18806695,11.46619179,11.74451548,12.02325195,12.30213441,12.58015605,12.85638057,13.12948905,13.3984445,13.66333249,13.9238812,14.17816008,14.42375031,14.65918701,14.88349358,15.09798641,15.30655928,15.51464888,15.72619431,15.94256481,16.1628744,16.38628996,16.6109338,16.83550466,17.05984898,17.28431412,17.50835389,17.73128366,17.9525044
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2709.493443,2827.372892,3023.458699,3065.120098,3173.707299,3258.231186,3428.776693,3462.820279,3373.155993,3396.401904,3415.013047,3474.569586,3497.919652,3617.296689,3851.130712,3910.597198,3863.534975,3776.924809,3583.419034,3636.298298,3757.086942,3869.152559,3768.136152,3296.413847,3336.026158,3326.760283,3558.012486,3817.106525,3381.197933,2901.703168,2700.006361,2704.66641,2637.991393,2723.974676,3002.396338,3165.489972,3194.322832,3339.541775,3268.499801,3263.90508,3303.500937,3281.82409,3422.27535,3529.487343,3670.691381,3867.5274,4123.797525,4438.593961,4804.804797,4818.597212,5177.841284,5460.935651,5748.590835,6030.420249,6109.156884,6229.100674,6380.025857,6432.924329,6574.31669,6611.492764,5792.18794
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,,8.161420313,8.398017969,8.642417969,8.893253125,9.149532813,9.410767969,9.677240625,9.949602344,10.22878594,10.51546016,10.80966016,11.11090156,11.41863047,11.73207813,12.05058203,12.37388125,12.70181484,13.03394609,13.36983828,13.70907188,14.05109219,14.39564063,14.74295938,15.09355156,15.44755547,15.80498828,16.16506641,16.52614219,16.88608828,17.24330703,17.59561172,17.94282969,18.28760547,18.63391016,18.983725,19.33892578,19.69606016,20.04536719,20.37366797,20.67183125,20.93694453,21.17262813,21.38454453,21.58142656,21.77042188,21.95473047,22.13519531,22.31431328,22.49426797,22.677875,22.86274531,23.05217969,23.26092656,23.50810313,23.80526484,24.16096563,24.56585859,24.99161328,25.39879844,25.75925469
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1193.176672,1219.748621,1237.1261,1281.246519,1283.004082,1309.984468,1327.193089,1355.673395,1383.051091,1406.656147,1417.153861,1451.126298,1486.611355,1571.606501,1579.560715,1619.61099,1713.602023,1759.890676,1801.351435,1850.904806,1894.622893,1906.51822,1923.645398,1907.315091,1725.454558,1564.217497,1576.16734,1601.585068,1664.339735,1721.988641,1730.493739,1680.594907,1646.984795,1643.148591,1675.096635,1712.309462,1771.589757,1821.902309,1772.700439,1792.324612,1830.913244,1846.931428,1875.724444,1931.108801,2017.674162,2077.767983,2149.329938,2250.609385,2309.726212,2304.836545,2433.008524,2484.489204,2610.967768,2740.456489,2866.822056,3001.043182,3167.502416,3338.441533,3500.933789,3664.79067,3269.670767
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,,91.0650171,94.13714544,97.27294978,100.4448702,103.6344029,106.8335513,110.0515322,113.3078623,116.6308221,120.0415443,123.5488433,127.1487964,130.8478657,134.6264127,138.4637656,142.3572425,146.3239595,150.3789281,154.5421873,158.8279874,163.238525,167.7686018,172.4147634,177.1708992,182.0298353,186.9918033,192.0509609,197.1861656,202.3703525,207.5834893,212.8141161,218.0639367,223.3420666,228.6643391,234.0412751,239.466556,244.9303384,250.4343462,255.9812422,261.5680887,267.2061877,272.8821142,278.5389878,284.1014991,289.5202435,294.7602878,299.8473421,304.8662407,309.9378241,315.1449978,320.5220143,326.0309186,331.594587,337.1001006,342.4663984,347.6668075,352.7280444,357.6865345,362.6006037,367.5121072
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120.152957,4744.088424,4848.508934,5016.979239,5271.383007,5638.14491,5978.389466,6359.775401,6652.530195,6962.771943,7356.775398,7451.414156,7606.639999,7878.065734,8275.45679,8569.429971,9100.598829,9748.534077,10156.58426,10437.16185,10858.53483,11369.02962,11519.68501,11656.40309,12059.24671,12578.49547,12979.25526,13604.54047,14332.91589,15016.6733,14640.8093
Poland,POL,Population density (people per sq. km of land area),EN.POP.DNST,,97.82885501,98.95360606,100.270985,101.6665578,102.6639786,103.4346534,104.4342127,105.4381632,106.2662836,106.6450096,107.0341833,107.9227203,108.9072448,109.9575533,111.0555323,112.1691861,113.2555748,114.1584773,115.0779229,116.1453198,117.2045676,118.2881615,119.4025531,120.4875575,121.4596787,122.2897222,122.9816351,123.4923994,123.939825,124.4271181,124.8692187,125.2527572,125.5718698,125.8371217,126.0080251,126.1039211,126.1864899,126.2316138,126.2211336,124.9098208,124.8753665,124.8175389,124.7536899,124.6440832,124.5893154,124.5144522,124.446853,124.4719523,124.5644606,124.2092007,124.2962969,124.3000588,124.2291107,124.1442732,124.0615696,124.008253,124.0237304,124.0315838,124.0012901,123.9533658
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3933.362578,4117.784912,4358.587343,4596.012362,4883.345834,5269.527054,5525.929012,5980.646957,6539.365086,6738.246342,7655.664868,8197.998711,8868.798287,9859.113176,9833.660278,9055.364677,9408.769541,9830.968118,9999.332268,10450.55647,10812.60253,10892.70253,11057.49751,10987.26,10739.3239,11010.66418,11456.18634,12190.53509,13117.12589,13982.34087,14566.42917,15237.80078,15415.79403,15082.34723,15186.94593,15782.63468,16274.39093,16914.91807,17638.81078,18224.50912,18787.47406,19018.04585,19059.98873,18811.87683,19102.63698,19216.30507,19493.39197,19942.82228,19977.6625,19335.50252,19662.45203,19357.39531,18647.45676,18577.08158,18825.47945,19242.36647,19692.98868,20433.26671,21049.15065,21608.71971,19747.3593
Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,,97.58815301,98.29491803,98.69240437,98.74715847,98.34530055,97.60644809,96.98928962,96.57540984,95.71262295,94.86809836,94.46727869,94.32163934,94.35081967,95.67612022,99.38218579,102.2492896,103.3407104,104.4617486,105.5875956,106.7356503,107.6651585,108.3253661,108.8291257,109.2484372,109.5476831,109.6473661,109.6178251,109.5039344,109.3442623,109.1062077,108.8550273,108.7704262,108.9035519,109.1969945,109.575694,109.9884699,110.480623,111.0403934,111.6702514,112.4579016,113.2537923,113.8757486,114.3040546,114.5777158,114.8281404,115.0353996,115.2614409,115.4277577,115.3864723,115.4394585,115.2697893,114.8034065,114.1561287,113.5417704,113.0725196,112.7163842,112.4418158,112.261936,112.2885828,112.4992795
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6307.417085,6634.184904,7037.967836,7481.31799,7854.222918,8445.14798,8971.266933,9455.084317,9883.66926,10721.33607,11476.96824,12012.23057,12622.30335,13136.27387,13241.17498,12914.16708,13495.68907,14091.21096,14871.88839,15851.91689,16329.17882,16330.44378,15905.04412,15374.53564,16125.08203,16463.02768,17117.44234,17935.06278,18815.94574,19453.79712,18733.67434,19030.27108,19770.79916,20515.55257,21176.70305,21936.45198,22193.61359,23061.3703,24197.34732,25374.1411,26132.00364,27722.41023,27940.42599,27937.85996,30375.83674,29815.26271,29519.78451,29347.89156,28976.17602,28565.81227,28592.12197,28821.0228,29180.41213,29426.1576,29554.62442,29763.4883,29961.75282,29809.2177,29753.36408,30191.93182,29010.36014
Puerto Rico,PRI,Population density (people per sq. km of land area),EN.POP.DNST,,270.5436302,276.2482525,282.3596392,287.9443067,292.4464487,295.9408117,298.2721533,300.1199549,302.6099211,306.4261556,311.4081172,317.6162345,324.5531003,331.37531,337.5422773,343.1627959,348.2175874,352.8095829,357.1688839,361.4430665,365.5639233,369.4986471,373.2962796,377.0225479,380.7215333,384.3916573,388.0326945,391.6457723,395.2254791,398.7598647,401.5907554,404.1912063,407.6095829,411.413416,415.2314543,419.916009,423.8365276,426.2797069,428.4195039,429.6059752,430.5269448,431.0824126,431.3523112,431.4405862,430.8187148,428.9981962,426.4932356,423.9984216,421.692221,419.5631342,414.7386697,409.7506201,405.0819617,398.5201804,391.5706877,384.0667418,374.8913191,360.0173619,360.0556933,360.0940248
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56864.98857,56915.79332,58542.09543,57075.61921,61582.97231,57624.12724,61522.39931,60926.7383,60799.13225,59090.90637,63001.71005,65129.37741,63233.7087,62733.43064,62784.90093,63039.11263,62800.36806,60262.74609,59757.79609,59098.52871,56026.88724
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,,4.429543497,4.846339363,5.316192937,5.819293712,6.34203273,6.877691645,7.433074935,8.028079242,8.689061154,9.433333333,10.28535745,11.24074074,12.2464255,13.23204134,14.15279931,14.96261843,15.70361757,16.53290267,17.67200689,19.26115418,21.35951766,23.87846684,26.64074074,29.39465978,31.9453919,34.2583118,36.36124031,38.20938846,39.76640827,41.02282515,41.97708872,42.67037037,43.19371232,43.67304048,44.2245478,45.00697674,46.10852713,47.50783807,49.1374677,51.03074935,52.97269595,55.2,58.72446167,64.88647717,74.54005168,88.08819983,104.9475452,123.744186,142.5447028,159.8905254,175.3541774,189.1540052,201.2557278,214.029765,223.2992167,231.0164491,237.1389904,242.0959095,246.4813751,250.7449956
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4996.687828,4389.168469,4040.701871,4108.065164,4275.803541,4551.535548,4743.042432,4526.061027,4443.377859,4433.595738,4548.602113,4853.207153,5224.762356,5385.787643,5981.407996,6299.409918,6845.611332,7450.054733,8280.304395,7888.895847,7626.294198,7809.976847,8004.909206,8337.673611,8670.975807,8969.148921,9444.994917,10195.07473,10714.01536,11221.70839,10828.45145
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,,80.55591734,81.08253017,81.60914301,82.13565165,82.62384301,83.42211513,84.80612139,85.95915169,86.86785187,87.91524703,88.83201789,89.68462707,90.45619953,91.29733872,92.4441391,93.56444387,94.4520969,95.30026917,95.90382912,96.41087957,97.04380481,97.57636971,97.94424763,98.29185986,98.69323174,99.14405227,99.6328471,100.1027264,100.9873905,101.1634402,100.2403687,99.33881286,99.20369563,99.03799834,98.84644211,98.54916347,98.26156929,98.03277146,97.87473868,97.70132341,96.34743807,94.53384957,93.82181344,93.26846957,92.70234368,92.15479607,90.83901866,89.33394954,88.53119621,88.01074114,87.53324934,87.20126511,86.87429031,86.53068063,86.12489569,85.63224531,85.13871262,84.63999478,84.19527121,83.82355268
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.888408,7849.512403,7432.015509,6345.906672,5798.909737,5071.738615,4862.642272,4686.858832,4760.335223,4515.50564,4819.376403,5323.662359,5618.950846,5910.166842,6370.448579,6856.67259,7323.379289,7949.890356,8640.398801,9093.692616,8381.861175,8755.113368,9124.467601,9475.682559,9621.509885,9520.940335,9313.013625,9313.968066,9473.180096,9739.899916,9942.374057,9666.814664
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,,7.396971925,7.479644538,7.563171334,7.647674337,7.733092535,7.777204934,7.821622397,7.866283912,7.911189479,7.956339098,8.00215986,8.048163661,8.09453354,8.141086458,8.187944442,8.245723751,8.303869139,8.362441618,8.421441188,8.481416966,8.538220068,8.592033533,8.643589517,8.709300516,8.777207984,8.840417451,8.902284632,8.960185968,9.012901199,9.028057255,9.053976126,9.062760838,9.059999158,9.059576481,9.059246824,9.046311567,9.030986131,9.014594934,8.982804172,8.949015709,8.911633753,8.870461463,8.830278652,8.794658032,8.761088894,8.734394184,8.71946398,8.716095689,8.718720305,8.722635522,8.729440241,8.744144699,8.762785258,8.78187755,8.798804045,8.813796348,8.823220738,8.822067892,8.817695994,8.7992443
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,345.1592626,323.4118049,353.6267107,313.509762,269.3276118,281.8571032,293.7907764,304.9986657,316.3171572,340.2060528,349.6708242,343.4622318,334.364868,335.8220709,330.4830759,313.6301022,363.0411719,358.4073997,378.4037553,409.2110031,430.7448428,439.1676496,432.8577826,443.7394965,409.6707304,410.7271169,413.2449868,392.6569282,392.4800202,382.1581211,372.3800847,373.5199877,417.9767904,410.9713442,215.7466532,296.7281532,324.7215993,346.2696541,347.5534968,336.6456061,344.9399779,360.6833386,398.7736669,401.3598308,425.1234454,456.590745,487.5189902,511.6951103,553.8304407,572.9021485,599.2074262,630.9322169,668.7991129,683.401662,707.7367654,751.0773926,775.4756879,785.3046337,830.4293412,885.5996116,834.3896159
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,,121.5376571,123.7509931,125.8782732,128.2633968,131.152655,134.6442643,138.6662748,143.0822456,147.6788407,152.3044589,156.9285772,161.6223348,166.4536279,171.5273206,176.9237535,182.6554114,188.706364,195.0900689,201.8164572,208.8899068,216.0214836,223.139319,230.6845967,239.272274,249.1643291,261.19773,274.8269558,287.3203891,294.9729631,295.4553304,287.1474666,271.675679,253.9018241,240.6263883,236.5824889,243.7418727,260.2309688,282.2375355,304.0631536,321.5925415,333.6501824,341.5914471,346.8650182,351.8652615,358.3388731,366.5724362,375.9124037,386.077503,396.5451966,406.9451966,417.2408999,427.6314552,438.2463721,449.2755979,460.8458046,472.9967167,485.6489664,498.6610863,511.8337252,525.0186056
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2603.650039,2598.689214,2617.305685,2707.106999,2846.213136,2852.678223,2804.442888,2898.246814,2755.434733,2672.312234,2642.955599,2724.530539,2630.526025,2783.619419,2964.019915,2967.487773,3019.040293,3071.389627,3267.930153,3475.987268,3606.095092,3746.184282,3894.953875,4031.45271,4084.642141,4314.96396,4329.372926,4092.554482,4080.918359,4213.825349,4007.084965,3959.383204,3930.370569,4071.926959,4379.510977,4406.635495,4335.207382,4502.926351,4357.068633
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,,39.6155477,40.90742049,42.24452297,43.58515901,44.89575972,46.17385159,47.41378092,48.58091873,49.64487633,50.58162544,51.38056537,52.04770318,52.6,53.07102473,53.48162544,53.83816254,54.14063604,54.41201413,54.67844523,54.95477032,55.26855124,55.60600707,55.95229682,56.26961131,56.53533569,56.73215548,56.8770318,57.02084806,57.22084806,57.5254417,57.95053004,58.4770318,59.05194346,59.60742049,60.08833922,60.48233216,60.80035336,61.07385159,61.34487633,61.64452297,61.97667845,62.33568905,62.71413428,63.10848057,63.50600707,63.9130742,64.32685512,64.75971731,65.2130742,65.70459364,66.2434629,66.81590106,67.38939929,67.92226148,68.37809187,68.74204947,69.03109541,69.30318021,69.64416961,70.10954064
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47018.81517,49987.0932,53928.16265,54463.33083,56761.47461,56216.44041,57604.4977,59432.02114,60080.32239,61604.14929,65163.04946,64056.89541,56716.94166,52932.42756,47865.83783,43872.99621,42925.99694,42123.73299,42662.90265,43359.43484,43254.51853,43775.78582,44709.45877,
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,,263.9333333,270.9166667,277.8166667,285.0166667,291.8,298.65,305.15,311.1333333,316.3333333,320.4,323.2166667,324.8333333,326.0166667,327.6833333,330.4833333,334.7666667,339.95,346.0666667,352.0333333,357.55,362.6833333,367.3833333,371.5833333,375.7666667,379.9,384.1,388.2833333,392.4666667,397.2166667,402.0666667,407.5666667,413.8333333,420.1333333,426.4666667,432.0833333,437.55,442.7166667,447.5166667,452.35,457.6666667,463.6333333,469.5833333,476.0166667,482.3666667,488.7333333,494.9,501.1333333,507.2333333,513.75,520.35,527.5833333,535.05,542.5666667,549.0166667,554.5,558.3833333,561.1833333,563.0666667,564.4,565.6333333
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.406449,1086.91263,1135.602325,1153.573114,1206.09518,1281.818048,1286.745765,1352.829538,1348.190571,1402.302102,1431.060272,1445.679781,1486.238991,1554.047193,1584.775657,1620.056461,1651.012017,1667.857919,1672.896155,1692.218743
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,,67.28854167,67.16458333,66.91354167,66.95625,67.5875,68.92916667,70.87395833,73.18541667,75.521875,77.67708333,79.525,81.17708333,82.77395833,84.52916667,86.59791667,89.03645833,91.77291667,94.63125,97.35208333,99.77916667,101.840625,103.6229167,105.275,107.1104167,109.2979167,111.9052083,114.853125,118.0083333,121.159375,124.178125,127.0302083,129.7645833,132.3604167,134.81875,137.165625,139.3739583,141.490625,143.5989583,145.7958333,148.1916667,150.7916667,153.59375,156.671875,160.1416667,164.0333333,168.4125,173.2260417,178.2520833,183.2052083,187.8875,192.209375,196.24375,200.0791667,203.8822917,207.7489583,211.6885417,215.7145833,219.825,224.0083333,228.2927083
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,13739.00611,14016.79267,21336.25693,24599.07101,28856.97058,34129.13143,37741.13333,32680.69398,36612.56028,37275.97689,33535.94347,35516.15698,35380.47032,33898.26508,25215.5193,19879.51808,17857.52934,15248.76269,16969.65309,15129.57448,16403.89352,15700.24176,17453.41245,19427.85787,19606.39883,18815.77389,18452.22503,18070.40185,18162.04668,18009.31432,18178.04915,17137.72027,17690.66766,17032.36311,16094.70606,17384.80038,18219.8638,18683.38383,18669.62029,18496.33117,19117.93565,18202.69916,18568.36986,19813.25892,20249.8045,20175.55795,20327.67496,20627.92693,20503.38177,19946.95537,20067.77873,19801.87422,18691.24742
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,,1.962539715,2.029496346,2.101019217,2.175803953,2.25317697,2.33305872,2.416685196,2.506325098,2.60498444,2.714990534,2.837911978,2.97390461,3.122274374,3.281650843,3.451421368,3.629792203,3.818083072,4.022368341,4.250811978,4.508310966,4.796864199,5.111830543,5.443171806,5.777035759,6.102739465,6.416816843,6.719881936,7.01035126,7.287696831,7.551686987,7.802378482,8.039617805,8.263190041,8.473070536,8.67045481,8.854226889,9.027877508,9.202862273,9.394159623,9.612474357,9.863117938,10.14347278,10.4464574,10.76094041,11.07888812,11.39620736,11.71545153,12.04291549,12.38797361,12.7560104,13.14961273,13.5623769,13.97971708,14.38188902,14.75453484,15.09214957,15.39811926,15.67796147,15.94114919,16.19483135
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1199.15263,1201.870822,1167.799036,1157.164775,1169.006462,1151.566837,1151.398367,1105.193717,1141.222795,1035.666633,1091.545841,1057.710369,1091.552186,1000.128183,1012.496313,1059.496073,1124.908473,1068.50254,1002.046245,1046.109449,1059.751608,1084.10858,1137.406268,1041.479516,1050.077371,1053.887923,1054.365289,1086.909315,1045.954624,1055.223353,1016.344622,1012.544215,995.7916396,980.3009294,952.699964,978.3107544,973.1323341,978.8284511,1012.512538,1051.284126,1066.621645,1086.176314,1060.753546,1092.701402,1115.025836,1133.71699,1130.363966,1132.006682,1142.866887,1142.86595,1149.646473,1133.193343,1146.178064,1141.42689,1178.912893,1219.249415,1260.848057,1316.844688,1360.239278,1381.601793,1364.838239
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,,17.11567029,17.59104036,18.08369605,18.59575651,19.12885784,19.68202877,20.2547551,20.84925466,21.46846725,22.11347842,22.78882252,23.49185062,24.20779099,24.91657404,25.60559913,26.26798421,26.9127149,27.56289929,28.25050122,28.99889368,29.81582611,30.69513323,31.62918506,32.60489274,33.61205526,34.6474056,35.71259544,36.80789487,37.93440503,39.09160131,40.28204955,41.50049343,42.72969927,43.94674077,45.13662806,46.29341921,47.42573105,48.55231393,49.69987534,50.88937308,52.12747104,53.41346284,54.75235028,56.14754064,57.60205163,59.11947229,60.70263336,62.35236067,64.06841531,65.85022074,67.6975744,69.60987898,71.58587753,73.62353919,75.72040721,77.87624786,80.088059,82.34729133,84.64323482,86.96790111
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.246987,2958.400805,3180.514054,3299.260237,2999.169307,3193.259737,3418.790326,3640.275863,3808.094977,4161.59616,4404.960887,4648.198088,4967.620857,5270.959534,5147.570156,5206.087957,5354.201659,5343.580053,5524.969135,5462.73603,5588.980728,5805.899396,5959.522673,6261.527139,6567.909564,6540.724693
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,,76.09192774,76.56071347,76.97233021,77.34964555,77.6812257,78.21861422,78.66453236,79.0647153,79.40772925,79.7164418,80.18522753,80.64257946,81.0770638,81.50011434,81.90029728,82.48342099,82.98650812,83.43242625,83.83260919,84.17562314,84.66727647,85.06745941,85.38760576,85.62771553,85.7992225,86.16510405,86.41664761,86.57672079,86.67962497,86.73679396,86.84697004,87.42766979,88.03232335,88.43630231,87.18679396,87.10032015,86.85686028,86.52806997,86.21542419,85.94038418,85.79273954,85.71372056,85.53156872,85.33223188,85.076252,84.74238509,84.39948548,84.04095587,83.70463069,83.3688086,82.7132289,82.31279442,81.91324034,81.5295678,81.12717814,80.70343014,80.27507432,79.8376858,79.41041619,78.98723988
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3163.879701,2925.981291,3088.972867,3316.661009,3426.071641,3305.67027,3672.345264,3601.254548,3780.626762,3691.751529,3926.670535,4458.043702,4626.43306,4968.786021,4942.73304,4983.23834,5678.3206,5216.293297,6282.614834,7212.707892,6843.500973,6205.372234,6100.007946,6003.013095,6236.784989,6874.691699,6819.88933,6824.308337,7165.818252,7920.841568,8433.49158,8551.625519,9122.088242,9487.57971,9164.220473,8955.916768,9259.470427,10246.10566,10892.0165,10880.09669,10946.70408,10688.73261,10492.61483,9987.27189,9738.588028,10566.55274,11322.41466,12438.70903,11902.49144,11724.82563,12080.94101,13380.95517,13417.3964,13964.56113,14368.40202,14745.34146,15213.25099,15740.25966,15866.90714,15913.94973,14079.16127
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,,93.23695652,95.74347826,98.20869565,100.7,103.2608696,105.8673913,108.5021739,111.1608696,113.8369565,116.5217391,118.9021739,121.8021739,123.6782609,125.95,128.8956522,131.5304348,134.3173913,135.1086957,136.273913,137.523913,139.2065217,140.0282609,139.8586957,140.6891304,141.8347826,142.7217391,148.9108696,149.4673913,150.3630435,151.1021739,153.1282609,153.8326087,157.0717391,161.3152174,163.7043478,166.123913,168.0847826,171.4043478,174.8043478,176.3717391,176.526087,182.0065217,179.9586957,179.2934783,180.126087,183.9130435,184.8543478,189.0347826,189.7782609,195.1521739,190.0891304,191.9630435,195.5413043,198.6065217,203.0847826,205.8195652,208.3543478,210.3521739,212.2282609,214.0478261
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,496.9905149,498.5106358,513.208969,513.7370306,539.2366677,568.3794439,568.220361,558.5285187,559.6355036,596.2223785,635.4581064,644.8350578,637.8456913,639.1467212,648.0016517,645.1407894,628.6973882,615.5186822,616.6496575,630.3352065,646.2404397,650.3479685,666.8069647,638.4144637,648.8327424,598.5825486,588.7486744,612.3322796,552.7608016,543.9967133,553.7179709,562.9747959,456.0350631,464.3071419,457.2919123,421.2792745,427.8023062,400.5576864,403.4097,388.2571513,403.0498743,364.0162531,440.5611762,459.8033005,469.1316294,471.8881603,476.3288206,500.9282349,515.57811,520.2143399,535.820735,556.8468994,627.1159414,740.3311333,757.1691812,588.2288628,610.4900558,622.5303183,630.4824554,649.7603019,623.8890927
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,,32.59032973,33.09447215,33.62238847,34.17388473,34.74959823,35.35023552,35.97669715,36.630798,37.31426988,38.02840122,38.77427265,39.55203658,40.36224716,41.20400388,42.07755611,42.98413688,43.92495151,44.89943198,45.90615129,46.94505403,47.99269881,49.04632862,50.15037406,51.36482405,52.71964533,54.26274591,55.9456082,57.58708784,58.9420061,59.84709061,60.24747853,60.23451094,59.97457745,59.7087836,59.62805486,59.74868385,60.06227487,60.70218897,61.82285952,63.51579385,65.86407592,68.79703519,72.0569964,75.28394292,78.21597395,80.75976725,82.98200333,84.97643392,86.9040593,88.88384594,90.92876143,92.99786644,95.09524799,97.2174148,99.36144361,101.5356886,103.7465641,105.9871017,108.2461485,110.5151704
